id      |symbol  |title                                                                                               |publicationDate    |providerUrl                   |
17278551|ftse100#|FTSE 100 treads higher into late-morning                                                            |2020-09-04 11:09:00|www.proactiveinvestors.co.uk    |
17278673|ftse100#|FTSE 100 stalls into lunchtime; Wall Street eyes mixed open                                         |2020-09-04 11:09:00|www.proactiveinvestors.co.uk    |
17278374|eurusd  |EUR/USD: Best support for today at 1.1810                                                           |2020-09-04 11:05:00|www.fxstreet.com                |
17278503|oil#    |Big Oil's answer to economy slowed by pandemic is to pollute Africa                                 |2020-09-04 11:01:02|m.lasvegassun.com               |
17278511|oil#    |East Texas Oil Museum set to celebrate 40th anniversary                                             |2020-09-04 11:00:00|www.news-journal.com            |
17278408|eurgbp  |GBP/USD: Momentum stays to the downside                                                             |2020-09-04 10:54:00|www.fxstreet.com                |
17278382|eurgbp  |GBPUSD Looking for Direction Ahead of the August NFP Report                                         |2020-09-04 10:53:00|www.investingcube.com           |
17278366|ftse100#|FTSE flat after US tech sell-off - live updates                                                     |2020-09-04 10:41:43|www.telegraph.co.uk             |
17278389|ftse100#|FTSE 100 on the rise despite sterling's comeback                                                    |2020-09-04 10:41:00|www.proactiveinvestors.co.uk    |
17278414|eurgbp  |GBP/USD Trades Below The 1.3300 Handle  Action Forex                                                |2020-09-04 10:37:00|www.actionforex.com             |
17278397|usdjpy  |USD/JPY Daily Forecast - Stuck In A Range Between 20 EMA and 50 EMA                                 |2020-09-04 10:31:46|www.fxempire.com                |
17278763|oil#    |Collage, oil paintings featured at Port Townsend Gallery  Peninsula Daily News                      |2020-09-04 10:30:00|www.peninsuladailynews.com      |
17278572|oil#    |Oil Set for Weekly Loss on Strong Dollar                                                            |2020-09-04 10:28:08|www.rigzone.com                 |
17278626|euraud  |EUR/USD, GBP/USD and AUD/USD rebound after recent losses                                            |2020-09-04 10:25:18|www.ig.com                      |
17278736|euraud  |EUR/USD, GBP/USD and AUD/USD rebound after recent losses - IG Bank                                  |2020-09-04 10:25:18|www.ig.com                      |
17278365|usdjpy  |USDJPY Looks to NFP to Break Out of Triangle Pattern                                                |2020-09-04 10:25:00|www.investingcube.com           |
17278419|eurgbp  |GBP/USD Drifts Ahead of NFPs, FTSE 100 Breaks Support After US Equity Rout                          |2020-09-04 10:22:19|www.dailyfx.com                 |
17278524|eurgbp  |GBP/USD Forecast: Sterling selling opportunity after the NFP? Here is why                           |2020-09-04 10:17:00|www.fxstreet.com                |
17278354|oil#    |Rushing To Remove Wakashio Oil Will Cause 'Irreversible Damage' To Mauritius Warn Oil Spill Veterans|2020-09-04 10:15:00|www.forbes.com                  |
17278395|euraud  |AUD/USD Forecast: Finding Buyers Underneath                                                         |2020-09-04 10:08:22|www.dailyforex.com              |
17278402|usdjpy  |USD/JPY Forecast: Continues Range Bound Trading                                                     |2020-09-04 10:08:19|www.dailyforex.com              |
17278251|btcusd  |21Shares lists first short bitcoin ETP on Deutsche Boerse                                           |2020-09-04 10:04:17|www.etfstream.com               |
17278346|oil#    |One dead as firefighters battle blaze aboard oil tanker off Sri Lanka                               |2020-09-04 10:03:00|www.cnn.com                     |
17278320|eurusd  |EUR/USD in a pre-NFP lull, what levels to look out for later in the day?                            |2020-09-04 10:00:49|www.forexlive.com               |
17278303|jap225# |Japan to offer incentives to companies shifting base from China to India: Nikkei                    |2020-09-04 09:58:22|www.businessworld.in            |
17278399|eurgbp  |GBP/USD Daily Outlook  Action Forex                                                                 |2020-09-04 09:56:00|www.actionforex.com             |
17278302|us100#  |Get US$100 off TechCrunch Disrupt 2020 tickets from 4-8 September. 5% promo code available          |2020-09-04 09:52:00|sg.news.yahoo.com               |
17278445|btcusd  |Bitcoin market index back to 'fear' on 91st anniversary of 1929 crash                               |2020-09-04 09:52:00|cointelegraph.com               |
17278313|eurgbp  |GBP/USD bullish are controlling the price                                                           |2020-09-04 09:50:00|www.fxstreet.com                |
17278248|xrpusd  |$0.22: Ripple (XRP) Bears Aim Big After Recent Slide Below $0.25  NewsBTC                           |2020-09-04 09:48:58|www.newsbtc.com                 |
17278280|ftse100#|FTSE 100: Here's Why UK Stocks are Nosediving Today                                                 |2020-09-04 09:47:00|www.investingcube.com           |
17278306|usdjpy  |USD/JPY: Shrinking odds for a drop to 104.70 - UOB                                                  |2020-09-04 09:44:00|www.fxstreet.com                |
17278264|btcusd  |Bitcoin Association President spells out Bitcoin's gambling use cases - CalvinAyre.com              |2020-09-04 09:43:00|calvinayre.com                  |
17278289|usdjpy  |USD/JPY holds steady above 106.00 mark, lacks follow-through ahead of NFP                           |2020-09-04 09:42:00|www.fxstreet.com                |
17278321|eurgbp  |GBP/USD Forecast: Pulling Back Toward Support                                                       |2020-09-04 09:36:14|www.dailyforex.com              |
17278263|jap225# |Japan stocks lower at close of trade; Nikkei 225 down 1.11%                                         |2020-09-04 09:35:00|www.investing.com               |
17278485|usdcad  |USD/CAD intraday: The upside prevails - FXStreet                                                    |2020-09-04 09:20:00|www.fxstreet.com                |
17278391|usdcad  |USD/CAD intraday: The upside prevails                                                               |2020-09-04 09:20:00|www.fxstreet.com                |
17278266|xrpusd  |Controlling brushed DC motors with pulsed width modulation                                          |2020-09-04 09:09:34|www.med-technews.com            |
17278243|jap225# |Tokyo's Nikkei closes down more than 1.1%                                                           |2020-09-04 09:07:22|www.deccanherald.com            |
17278250|jap225# |Coronavirus latest: India closes in on 4m infections                                                |2020-09-04 09:07:00|asia.nikkei.com                 |
17278207|jap225# |Japanese shares end lower on Wall St rout; Nikkei up nearly 1.4% for the week                       |2020-09-04 09:06:50|finance.yahoo.com               |
17278220|eurusd  |EUR/USD: Bulls to have the upper hand due to weak NFP                                               |2020-09-04 09:05:00|www.fxstreet.com                |
17278638|eurgbp  |GBP/USD Daily Forecast - Stabilization After Sell-Off                                               |2020-09-04 08:59:55|www.fxempire.com                |
17278840|btcusd  |Cardano vs Bitcoin: which is the better asset to buy in September 2020?                             |2020-09-04 08:59:41|capital.com                     |
17278215|euraud  |Why the ASX 200 crashed 3% on Friday and AMP's AUD/USD outlook                                      |2020-09-04 08:54:28|www.ig.com                      |
17278254|ftse100#|Three FTSE 100 builders get wrists slapped by watchdog over unfair leasehold terms                  |2020-09-04 08:54:00|www.proactiveinvestors.co.uk    |
17278166|btcusd  |BTCUSD 10,400 Critical  Action Forex                                                                |2020-09-04 08:52:00|www.actionforex.com             |
17278221|us100#  |Colon Cleanse Market Size, Share, Growth Trends, and Forecast Analysis 2020 – 2026 - Owned          |2020-09-04 08:51:00|primefeed.in                    |
17278192|euraud  |AUD/USD: Global mood to drive the aussie, equity markets a wildcar - Westpac                        |2020-09-04 08:51:00|www.fxstreet.com                |
17278216|eurusd  |EURUSD 1.0840 Gateway Level  Action Forex                                                           |2020-09-04 08:47:00|www.actionforex.com             |
17278201|eurgbp  |GBPUSD 1.3150 Possible  Action Forex                                                                |2020-09-04 08:46:00|www.actionforex.com             |
17279005|eurgbp  |GBPUSD 1.3150 Possible - Action Forex                                                               |2020-09-04 08:46:00|www.actionforex.com             |
17278177|ethusd  |Ethereum Market Update: ETH contract calls on steroids, price may follow the lead                   |2020-09-04 08:37:00|www.fxstreet.com                |
17278214|iotausd |Soil Wetting Agents Market Size, In-Deep Analysis Details, Application, Regional Demand, and Forecas|2020-09-04 08:34:00|bulletinline.com                |
17278305|eurusd  |EUR/USD to break the 1.1785-1.1865 range                                                            |2020-09-04 08:34:00|www.fxstreet.com                |
17278181|euraud  |AUD/USD seen within the 0.7190-0.7360 range - UOB                                                   |2020-09-04 08:33:00|www.fxstreet.com                |
17278202|us500#  |Robotic Vacuum Cleaners Market Size, Industry Share, Total Revenue Growth Rate by Key Players Foreca|2020-09-04 08:28:00|bulletinline.com                |
17278194|ltcusd  |Litecoin Trading Industry 2020 Market Analysis, Share, Size, Growth, Trends, Supply and Manufacturer|2020-09-04 08:25:00|clarkscarlet.com                |
17278520|oil#    |Insight from Moscow: Russian Arctic oil and gas development continues despite climate concerns      |2020-09-04 08:23:33|www.spglobal.com                |
17278699|eurusd  |Learning point: The EURUSD moves in opposite direction to DXY                                       |2020-09-04 08:19:06|www.forexlive.com               |
17278226|jap225# |Singapore juggles global talent vs local jobs under COVID threat                                    |2020-09-04 08:18:00|asia.nikkei.com                 |
17278224|us100#  |Global HoReCa Drip Coffee Market  Global Industry Analysis, Drivers, Demand Analysis, Segments, Top |2020-09-04 08:18:00|clarkscarlet.com                |
17278212|eurgbp  |GBP/USD stick to the downside bias - UOB                                                            |2020-09-04 08:16:00|www.fxstreet.com                |
17278195|jap225# |Tokyo: Nikkei closes down more than 1.1%                                                            |2020-09-04 08:13:00|www.businesstimes.com.sg        |
17278213|us500#  |Robotic Vacuum Cleaners Market Size, Industry Share and Total Revenue Growth Rate Till 2026  Fortun |2020-09-04 08:12:00|scientect.com                   |
17278132|usdcad  |USD/CAD halts Thursday's recovery above 1.3100 ahead of US/Canadian Jobs report                     |2020-09-04 08:04:00|www.fxstreet.com                |
17278099|ftse100#|FTSE 100 LIVE: Asian stocks tumble after major Wall Street selloff                                  |2020-09-04 08:03:20|www.express.co.uk               |
17278267|ethusd  |Ethereum Closes Below $400, Here's A Key Support Turned Resistance  NewsBTC                         |2020-09-04 08:01:28|www.newsbtc.com                 |
17278179|iotausd |IOTA releases new testnet version for Pollen, reveals dRNG                                          |2020-09-04 07:58:00|www.crypto-news-flash.com       |
17278396|eurusd  |EUR/USD: Weekly close below 1.1763 to trigger more declines - Citibank                              |2020-09-04 07:49:00|www.fxstreet.com                |
17278079|ftse100#|FTSE 100 to fall on "brutal" tech stocks sell-off                                                   |2020-09-04 07:37:00|www.standard.co.uk              |
17278087|ftse100#|FTSE 100 to open modestly lower after yesterday's shake-out on Wall Street                          |2020-09-04 07:30:00|www.proactiveinvestors.co.uk    |
17278105|us100#  |Mulan release on Disney+ marks the end of business as usual for movies                              |2020-09-04 07:30:00|www.smh.com.au                  |
17278096|btcusd  |Pigs on a rampage as Bitcoin prices drop over 10%  Nairametrics                                     |2020-09-04 07:22:51|nairametrics.com                |
17278790|btcusd  |Bitcoin Price Prediction: BTC/USD painful downtrend far from over, downside eyes $8,000             |2020-09-04 07:19:00|www.fxstreet.com                |
17278110|eurusd  |EUR/USD could attempt a move to 1.1750 - UOB                                                        |2020-09-04 07:15:00|www.fxstreet.com                |
17278050|german30|Sentiment still sour, US jobs report in focus                                                       |2020-09-04 07:00:22|www.cmcmarkets.com              |
17278063|oil#    |NHRA Cancels BIR's 2020 Lucas Oil NHRA Nationals                                                    |2020-09-04 06:52:45|lptv.org                        |
17278244|btcusd  |Britain's Central Bank Governor Andrew Bailey Snubs Bitcoin                                         |2020-09-04 06:45:00|www.forbes.com                  |
17278387|usdjpy  |USD/JPY Forex Technical Analysis - Strengthens Over 106.306, Weakens Under 106.077                  |2020-09-04 06:43:54|www.fxempire.com                |
17278042|eurusd  |EUR/USD establishes new support at 1.1789 ahead of US Nonfarm Payrolls                              |2020-09-04 06:25:00|www.fxstreet.com                |
17278036|btcusd  |Bitcoin Nosedives To $10,000: Here Is Why It Could Correct In Short-Term  NewsBTC                   |2020-09-04 06:15:47|www.newsbtc.com                 |
17278118|us100#  |In tight race for a playoff spot, STLFC hosts rival Sporting KC - in an empty stadium               |2020-09-04 06:10:00|www.stltoday.com                |
17277923|btcusd  |Bitcoin: BTC/USD (BTC=X) Support At $9800                                                           |2020-09-04 06:06:00|www.livetradingnews.com         |
17278021|ltcusd  |Cryptocurrency Market 2020 Performance Outlook After COVID-19, Types (Bitcoin, Ethereum, Ripple (XRP|2020-09-04 06:05:00|clarkscarlet.com                |
17277966|us100#  |Truth Check: Gardner ad claims Hicklooper admits 'He wouldn't be an effective senator'              |2020-09-04 05:58:00|kdvr.com                        |
17278003|xauusd  |Gold Price News and Forecast: XAU/USD jumps 0.5%, breaching key descending trendline                |2020-09-04 05:57:00|www.fxstreet.com                |
17277968|eurgbp  |British Pound: GBP/USD (GBP=X) Medium-Term Outlook Remains Bullish                                  |2020-09-04 05:52:00|www.livetradingnews.com         |
17278301|oil#    |UPDATE 2-Oil on track for biggest weekly drop since June amid lacklustre demand                     |2020-09-04 05:47:00|af.reuters.com                  |
17278127|usdjpy  |USD/JPY Reaching Inflection Zone Near 106.70  Action Forex                                          |2020-09-04 05:43:00|www.actionforex.com             |
17277932|iotausd |Greek organizations adapt to COVID-19 restrictions                                                  |2020-09-04 05:42:49|baylorlariat.com                |
17278102|xagusd  |10 year US Yields- More Weakness?  Forex Crunch                                                     |2020-09-04 05:41:35|www.forexcrunch.com             |
17277941|btcusd  |Privacy Options Underutilized in Cryptocurrency Usage: Report  Privacy Bitcoin News                 |2020-09-04 05:37:08|news.bitcoin.com                |
17277843|xauusd  |Gold Price News and Forecast: XAU/USD finds some support at a technical level near $1925            |2020-09-04 05:04:56|forextv.com                     |
17277885|jap225# |Mismanagement and graft brought down Thai Airways: panel                                            |2020-09-04 05:00:00|asia.nikkei.com                 |
17277943|oil#    |Oil set to post weekly drop on lackluster demand                                                    |2020-09-04 04:58:00|www.cnbc.com                    |
17277900|us100#  |Polymer Clay Market Evolving Latest Trends To Lead Global Industry By 2029                          |2020-09-04 04:43:00|clarkscarlet.com                |
17277874|eurusd  |EUR/USD: A two-way trade ahead of next week's ECB? - JP Morgan                                      |2020-09-04 04:41:00|www.fxstreet.com                |
17277890|jap225# |Asian shares follow Wall Street lower as investors pull back                                        |2020-09-04 04:40:26|starherald.com                  |
17277987|oil#    |WEBINAR: FA-4 Oil: How well does it really protect heavy duty truck engines? - Fleet Owner          |2020-09-04 04:39:59|www.fleetowner.com              |
17278182|eurusd  |EUR/USD - JPM looking to add to longs - ForexLive                                                   |2020-09-04 04:31:35|www.forexlive.com               |
17277877|eurgbp  |GBP/USD: Brexit uncertainty, coronavirus fears to hurt sterling - Reuters poll                      |2020-09-04 04:18:00|www.fxstreet.com                |
17277791|euraud  |AUD/USD remains flat even as Australia revises July Retail Sales lower                              |2020-09-04 03:49:00|www.fxstreet.com                |
17278314|oil#    |Algeria's Sonatrach says 2 oil leakages occurred at the OK1 pipeline due to bad weather             |2020-09-04 03:41:00|www.reuters.com                 |
17277849|ltcusd  |Litecoin (LTC) Down $0.97 in Last 4 Hours, Crosses 50, 100 and 200 Day Moving Averages; in an Uptren|2020-09-04 03:36:00|www.cfdtrading.com              |
17277856|xrpusd  |Ripple (XRP) Down $0.003 in Last 4 Hours, Makes Big Move Relative to Past Month; in an Uptrend Over |2020-09-04 03:36:00|www.cfdtrading.com              |
17277761|us100#  |'I don't have a safety net': Unemployed Americans say they're stuck after finding out they don't qua|2020-09-04 03:28:38|www.businessinsider.com.au      |
17277754|xrpusd  |Dr. Elattrache says US could see 'ripple' of new COVID cases in the fall, but doesn't expect second |2020-09-04 03:14:24|news.yahoo.com                  |
17277931|oil#    |New Oil Spill Fear In Indian Ocean With Sri Lanka Supertanker Fire                                  |2020-09-04 03:00:00|www.forbes.com                  |
17278012|xagusd  |Silver (XAGUSD) Down $0.9 On 4 Hour Chart, Underperforms All metals; Moves Down For the 3rd Consecut|2020-09-04 02:57:00|www.cfdtrading.com              |
17277852|xagusd  |Silver (XAGUSD) Down $0.67 On 4 Hour Chart, Entered Today Down 3.27%; Pin Bar Pattern Appearing on C|2020-09-04 02:57:00|www.cfdtrading.com              |
17277837|xauusd  |Gold (XAUUSD) Down $27.52 On 4 Hour Chart, And A Link About Good Returns; Started Today Down 0.58% -|2020-09-04 02:57:00|www.cfdtrading.com              |
17277921|xauusd  |Gold (XAUUSD) Down $11.32 Over Past 4 Hours, And A Story About Good Returns; in an Uptrend Over Past|2020-09-04 02:57:00|www.cfdtrading.com              |
17277804|oil#    |Oil set to post weekly drop on lacklustre demand                                                    |2020-09-04 02:51:00|www.reuters.com                 |
17277760|ftse100#|TOM UTLEY: I fear it's my fault Apple's outstripped the whole FTSE 100                              |2020-09-04 02:34:27|www.dailymail.co.uk             |
17277883|usdjpy  |USD/JPY Down 2 Pips in Last Hour, Moves Up For the 3rd Consecutive Day; Price Base in Formation Over|2020-09-04 02:34:00|www.cfdtrading.com              |
17277961|euraud  |AUD/USD Down 7 Pips Over Past Hour; Moves Down For the 2nd Day In A Row - CFDTrading                |2020-09-04 02:34:00|www.cfdtrading.com              |
17277884|eurgbp  |GBP/USD Down 3 Pips in Last Hour, 3 Day Up Streak Ended; in an Uptrend Over Past 14 Days - CFDTradin|2020-09-04 02:34:00|www.cfdtrading.com              |
17277876|usdcad  |USD/CAD Up 7 Pips On Hourly Chart; in a Downtrend Over Past 14 Days - CFDTrading                    |2020-09-04 02:34:00|www.cfdtrading.com              |
17277722|oil#    |Oil Set for Weekly Loss on Strong Dollar With Supply Woes Rising                                    |2020-09-04 02:33:45|finance.yahoo.com               |
17277667|oil#    |Which cooking oil is the healthiest?                                                                |2020-09-04 02:32:50|www.bbc.com                     |
17277671|us500#  |Trader thoughts ahead of Asian trade - The Bull                                                     |2020-09-04 02:25:04|thebull.com.au                  |
17277677|usdcad  |USD/CAD Price Analysis: Bulls aim for 21-day SMA past-1.3100                                        |2020-09-04 02:05:00|www.fxstreet.com                |
17277895|jap225# |NIKKEI 225 (NKY) Down $85.03 On 4 Hour Chart, Outperforms All 8 major Global Equity Indices; Started|2020-09-04 02:04:00|www.cfdtrading.com              |
17277689|usdjpy  |USD/JPY bulls holding in there despite Wall Street rout                                             |2020-09-04 02:00:00|www.fxstreet.com                |
17278176|us100#  |IDB Invest's $US100 Million Loan To Gas Natural de Lima y Callao, S.A.                              |2020-09-04 02:00:00|www.globallegalchronicle.com    |
17278119|eurusd  |Intra-day news and views and data to be released today - EUR/USD                                    |2020-09-04 02:00:00|www.fxstreet.com                |
17277753|btcusd  |Bitcoin Technical Analysis: BTC/USD bulls make a comeback as difficulty reaches all-time high       |2020-09-04 02:00:00|www.fxstreet.com                |
17277918|xauusd  |Gold Price Forecast: XAUUSD awaits a fresh direction from the US NFP                                |2020-09-04 02:00:00|www.fxstreet.com                |
17278107|iotausd |Black Greek Life: Revisiting Kenyon's forgotten community - The Kenyon Collegian                    |2020-09-04 02:00:00|kenyoncollegian.com             |
17277853|ethusd  |Ethereum Price Prediction: ETH/USD recovery eyes $500 despite fall to $370                          |2020-09-04 02:00:00|www.fxstreet.com                |
17277552|btcusd  |Major Stops Elected in BTC/USD Rout Lower: Sally Ho's Technical Analysis 4 September 2020 BTC       |2020-09-04 01:58:48|cryptodaily.co.uk               |
17277622|us100#  |Transcripts: Ravens Thursday Zoom Press Conferences                                                 |2020-09-04 01:49:06|www.baltimoreravens.com         |
17277558|xrpusd  |Top 3 Coins Price Prediction Bitcoin, Ethereum and Ripple: Bears dominate proceedings - Confluence D|2020-09-04 01:45:00|www.fxstreet.com                |
17277989|oil#    |Oil industry placing risky bet on plastics: report                                                  |2020-09-04 01:37:30|news.yahoo.com                  |
17277568|xrpusd  |Studio-Backed Research Team Works on Test Film to Try COVID-19 Safety Protocols                     |2020-09-04 01:31:58|www.hollywoodreporter.com       |
17277718|oil#    |Mexico Could Be Forced To Cut Oil Production Target For 2021  OilPrice.com                          |2020-09-04 01:30:00|oilprice.com                    |
17277609|us100#  |Institutions wary of BHP’s ‘toecutter’ bond buyback - The Australian                                |2020-09-04 01:22:04|www.theaustralian.com.au        |
17277555|btcusd  |If Bitcoin Crashes Below $10,000 It's All Over-Here's Why                                           |2020-09-04 01:10:00|www.forbes.com                  |
17277469|xrpusd  |Coronavirus updates Wednesday: Six new cases in Lane County, six more deaths in Oregon              |2020-09-04 01:03:45|www.registerguard.com           |
17278022|ethusd  |Why LEVERJ is the next big thing in DeFi " Brave New Coin                                           |2020-09-04 01:00:00|bravenewcoin.com                |
17277656|xauusd  |Gold Price Analysis: XAU/USD consolidates $1,930, key support line, US NFP probe bears              |2020-09-04 00:59:00|www.fxstreet.com                |
17277888|us500#  |Port Strategy  MODERNISE & REVOLUTIONISE                                                            |2020-09-04 00:58:54|www.portstrategy.com            |
17277464|german30|European Equities: German Economic Data and U.S Labor Market Numbers in Focus                       |2020-09-04 00:50:14|www.fxempire.com                |
17277457|btcusd  |Private Capital And Institutions Are Piling Into Bitcoin And Other Digital Assets But You Need To Kn|2020-09-04 00:35:00|www.forbes.com                  |
17277515|oil#    |No new oil projects expected in Mexican plan, industry group says                                   |2020-09-04 00:32:00|www.reuters.com                 |
17277717|oil#    |Argentina uncovers massive scheme to steal oil                                                      |2020-09-04 00:31:38|www.argusmedia.com              |
17277965|oil#    |U.S. Fuel Economy Standards Led To Big Savings, Lower Emissions  OilPrice.com                       |2020-09-04 00:30:00|oilprice.com                    |
17277625|oil#    |Harvest Oil & Gas Announces Changes in Board of Directors                                           |2020-09-04 00:30:00|www.globenewswire.com           |
17277460|us500#  |Ontario Provincial Police search for thieves who allegedly targeted cemetery                        |2020-09-04 00:03:00|fm96.com                        |
17277422|oil#    |RPT-FACTBOX-China's national oil companies outline early green energy plans                         |2020-09-04 00:00:00|www.reuters.com                 |
17277404|us100#  |Philips Hue's New Play Gradient Is the Upgraded Lightstrip Fans Have Been Waiting For               |2020-09-03 23:58:00|www.gizmodo.com.au              |
17277945|ftse100#|FTSE 100 Forecast: Technical Break Opens Door For Further Losses                                    |2020-09-03 23:49:20|www.dailyfx.com                 |
17277399|euraud  |AUD/USD: Depressed near one-week low under 0.7300, Aussie Retail Sales, US NFP eyed                 |2020-09-03 23:48:00|www.fxstreet.com                |
17277529|oil#    |The Oil & Gas Industry Searches for the Truth Amid COVID-19  Enverus                                |2020-09-03 23:43:39|www.enverus.com                 |
17277420|oil#    |Gallery: All-Electric Ford Cobra Jet 1400 Shows off at Lucas Oil Raceway in Indianapolis            |2020-09-03 23:33:00|www.autoweek.com                |
17277379|us100#  |China semiconductor threat sparked a US$100 billion chip rout                                       |2020-09-03 23:31:38|www.theedgemarkets.com          |
17277880|us100#  |China semiconductor threat sparks US$100b chip rout                                                 |2020-09-03 23:31:38|www.theedgemarkets.com          |
17277390|us500#  |About half of the farmworkers in the US don't have legal status. They're risking getting COVID-19 to|2020-09-03 23:31:00|www.businessinsider.com.au      |
17277991|oil#    |Ashurst, Milbank Advise on Abu Dhabi National Oil Company's $5.5 Billion Real Estate Deal  Law.com  |2020-09-03 23:30:45|www.law.com                     |
17277370|iotausd |Furman Univ. requiring students to be tested for COVID-19 Friday                                    |2020-09-03 23:30:00|www.foxcarolina.com             |
17277371|german30|German PMIs Performs Beyond Expectations As DAX Rallies On                                          |2020-09-03 23:25:00|fxdailyreport.com               |
17277380|us500#  |The Hamptons turns red hot with $US75,000-a-month autumn rentals                                    |2020-09-03 23:19:00|www.afr.com                     |
17277525|oil#    |Brentwood eyes oil and gas drilling moratorium                                                      |2020-09-03 23:15:00|www.thepress.net                |
17277429|oil#    |BIR: NHRA officially cancels BIR's 2020 Lucas Oil NHRA Nationals  Pine and Lakes Echo Journal       |2020-09-03 23:05:33|www.pineandlakes.com            |
17277426|oil#    |Oil spill exercise coming to Portsmouth Sept. 16                                                    |2020-09-03 23:03:20|www.seacoastonline.com          |
17277433|oil#    |The Oil & Gas Conference 2020: Tamarack Valley Energy - Oil & Gas 360                               |2020-09-03 23:03:09|www.oilandgas360.com            |
17277526|oil#    |BIR: NHRA officially cancels BIR's 2020 Lucas Oil NHRA Nationals  Brainerd Dispatch                 |2020-09-03 23:00:00|www.brainerddispatch.com        |
17277235|euraud  |AUD/USD Forecast: En Route To Test 0.7170 A Mid-Term Static Support Level                           |2020-09-03 22:56:00|www.benzinga.com                |
17277904|oil#    |Forest Service Seeking to Streamline Oil, Natural Gas Project Approvals Through Rule Change - Natura|2020-09-03 22:51:18|www.naturalgasintel.com         |
17277978|us100#  |Pharmaceutical Excipients Market Current Outlook Of Industry & Forecast 2019 – 2027 - The News Brok |2020-09-03 22:48:45|newsbrok.com                    |
17277369|us500#  |Global robotic vacuum cleaner market size was valued at USD 6.5 Billion in 2018 is projected to reac|2020-09-03 22:48:45|newsbrok.com                    |
17277514|oil#    |Global Compressor Oil Industry                                                                      |2020-09-03 22:45:00|www.globenewswire.com           |
17277280|eurusd  |EUR/USD Forecast: Holding On To Its Bearish Bias Despite Bouncing From Daily Lows                   |2020-09-03 22:42:47|www.benzinga.com                |
17277930|btcusd  |Market Wrap: Bitcoin Tanks to $10.4K; ETH Market Dominance at 2020 High - CoinDesk                  |2020-09-03 22:31:55|www.coindesk.com                |
17277303|oil#    |Oil Prices Decline as Bearish Factors Mount                                                         |2020-09-03 22:31:25|www.rigzone.com                 |
17277868|oil#    |US ELECTIONS: Trump, Biden race holds big oil policy impacts for shale, sanctions                   |2020-09-03 22:16:00|www.spglobal.com                |
17277291|btcusd  |Gold, bitcoin fail to protect investors against Thursday's stock market meltdown  Currency News  F  |2020-09-03 22:07:06|markets.businessinsider.com     |
17277092|jap225# |Has Warren Buffett lost his way? - Nikkei Asian Review                                              |2020-09-03 22:00:00|asia.nikkei.com                 |
17277189|oil#    |Mondelēz International Advances Sustainable Palm Oil Sourcing with Enhanced Traceability            |2020-09-03 22:00:00|www.globenewswire.com           |
17277195|oil#    |Aramco reviewing multi-billion Texas LNG terminal investment plan - Oil & Gas 360                   |2020-09-03 21:51:17|www.oilandgas360.com            |
17277315|oil#    |RFE/RL: Petroleum products of Medvedchuk's oil refinery are sold to US where he is under sanctions  |2020-09-03 21:51:00|www.kyivpost.com                |
17277633|oil#    |Oil output recovers; Louisiana chem plants stay down                                                |2020-09-03 21:50:45|www.icis.com                    |
17277096|us100#  |Michael Bloomberg gives $US100M to historically black medical schools                               |2020-09-03 21:47:00|www.smh.com.au                  |
17277768|us100#  |Michael Bloomberg gives $US100m to historically black medical schools                               |2020-09-03 21:47:00|www.smh.com.au                  |
17277608|us500#  |Amazon's Alexa for Landlords Is a Privacy Nightmare Waiting to Happen                               |2020-09-03 21:46:00|www.gizmodo.com.au              |
17277117|oil#    |Oil Futures Will Languish Under $50 Unless Aviation Sees Post Covid-19 Bounce                       |2020-09-03 21:46:00|www.forbes.com                  |
17277166|eurusd  |BUZZ-COMMENT-US recap: EUR/USD maintains streak as stocks slide stops dollar bounce                 |2020-09-03 21:45:00|www.nasdaq.com                  |
17277090|xauusd  |Gold Price Analysis: XAU/USD finds some support at a technical level near $1925                     |2020-09-03 21:42:00|www.fxstreet.com                |
17277470|btcusd  |Bitcoin price, stocks and gold plunge in tandem - What's next?                                      |2020-09-03 21:42:00|cointelegraph.com               |
17277471|jap225# |Universal Studios Japan avoids zombie crowds with 'Minions' Halloween - Nikkei Asian Review         |2020-09-03 21:42:00|asia.nikkei.com                 |
17277185|oil#    |New Mexico finalizes oil and gas wastewater regulations, lawmakers hear testimony                   |2020-09-03 21:41:06|www.currentargus.com            |
17277098|xrpusd  |Monterey County agriculture sets off ripples through local economy, report shows  The King City Rus |2020-09-03 21:40:32|kingcityrustler.com             |
17277134|us100#  |Owners of $41 million superyacht agree to pay $100,000 after dropping anchor, damaging coral reef in|2020-09-03 21:39:24|www.businessinsider.com.au      |
17277872|german30|Mid-afternoon market update: Nasdaq tumbles 575 points; PagerDuty shares tumble on weak outlook     |2020-09-03 21:39:00|www.fxstreet.com                |
17277775|usdjpy  |USD/JPY Forecast: Equities smashed bulls' hopes                                                     |2020-09-03 21:35:00|www.fxstreet.com                |
17277777|eurgbp  |GBP/USD Forecast: Bears taking their chances                                                        |2020-09-03 21:32:00|www.fxstreet.com                |
17277181|oil#    |AMSOIL Launches Refreshed Synthetic European Motor Oil                                              |2020-09-03 21:30:29|www.aftermarketnews.com         |
17277864|eurusd  |EUR/USD Forecast: Easing selling pressure ahead of the NFP                                          |2020-09-03 21:30:00|www.fxstreet.com                |
17277299|oil#    |Rosneft Says It Is Not Supplying Oil Products To North Korea  OilPrice.com                          |2020-09-03 21:30:00|oilprice.com                    |
